1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 2200000057009141
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Sep 07 13:56:01 CEST 2017
Mission Sample Count:  2744
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Sep 07 13:56:01 CEST 2017
Total Mission Samples:  2744
Total Device Samples:  3357
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
09/10/17 04:56:01,C,0,564
09/10/17 07:56:01,C,0,564
09/10/17 10:56:01,C,1,566
09/10/17 13:56:01,C,15,589
09/10/17 16:56:01,C,12,085
09/10/17 19:56:01,C,7,578
09/10/17 22:56:01,C,4,071
10/10/17 01:56:01,C,2,067
10/10/17 04:56:01,C,1,566
10/10/17 07:56:01,C,1,065
10/10/17 10:56:01,C,2,067
10/10/17 13:56:01,C,21,093
10/10/17 16:56:01,C,9,081
10/10/17 19:56:01,C,5,074
10/10/17 22:56:01,C,4,573
11/10/17 01:56:01,C,3,069
11/10/17 04:56:01,C,2,067
11/10/17 07:56:01,C,2,067
11/10/17 10:56:01,C,3,069
11/10/17 13:56:01,C,23,594
11/10/17 16:56:01,C,10,583
11/10/17 19:56:01,C,6,075
11/10/17 22:56:01,C,4,071
12/10/17 01:56:01,C,3,069
12/10/17 04:56:01,C,2,067
12/10/17 07:56:01,C,2,067
12/10/17 10:56:01,C,3,069
12/10/17 13:56:01,C,22,093
12/10/17 16:56:01,C,11,084
12/10/17 19:56:01,C,6,075
12/10/17 22:56:01,C,4,573
13/10/17 01:56:01,C,4,573
13/10/17 04:56:01,C,3,069
13/10/17 07:56:01,C,2,568
13/10/17 10:56:01,C,3,069
13/10/17 13:56:01,C,23,093
13/10/17 16:56:01,C,11,084
13/10/17 19:56:01,C,6,075
13/10/17 22:56:01,C,4,573
14/10/17 01:56:01,C,4,071
14/10/17 04:56:01,C,3,069
14/10/17 07:56:01,C,2,568
14/10/17 10:56:01,C,3,069
14/10/17 13:56:01,C,22,593
14/10/17 16:56:01,C,11,084
14/10/17 19:56:01,C,7,077
14/10/17 22:56:01,C,6,075
15/10/17 01:56:01,C,5,574
15/10/17 04:56:01,C,5,074
15/10/17 07:56:01,C,5,074
15/10/17 10:56:01,C,6,576
15/10/17 13:56:01,C,23,093
15/10/17 16:56:01,C,12,085
15/10/17 19:56:01,C,7,578
15/10/17 22:56:01,C,6,075
16/10/17 01:56:01,C,5,574
16/10/17 04:56:01,C,6,075
16/10/17 07:56:01,C,5,574
16/10/17 10:56:01,C,6,075
16/10/17 13:56:01,C,23,594
16/10/17 16:56:01,C,11,584
16/10/17 19:56:01,C,8,079
16/10/17 22:56:01,C,5,074
