site;plot;year;date;time;temperature
Planès;Early;2013;22/07/2013;14:00:01;29,122
Planès;Early;2013;22/07/2013;17:00:01;29,621
Planès;Early;2013;22/07/2013;20:00:01;35,113
Planès;Early;2013;22/07/2013;23:00:01;30,62
Planès;Early;2013;23/07/2013;02:00:01;25,623
Planès;Early;2013;23/07/2013;05:00:01;22,122
Planès;Early;2013;23/07/2013;08:00:01;20,12
Planès;Early;2013;23/07/2013;11:00:01;22,122
Planès;Early;2013;23/07/2013;14:00:01;23,123
Planès;Early;2013;23/07/2013;17:00:01;23,623
Planès;Early;2013;23/07/2013;20:00:01;19,119
Planès;Early;2013;23/07/2013;23:00:01;16,615
Planès;Early;2013;24/07/2013;02:00:01;15,112
Planès;Early;2013;24/07/2013;05:00:01;14,11
Planès;Early;2013;24/07/2013;08:00:01;12,606
Planès;Early;2013;24/07/2013;11:00:01;22,122
Planès;Early;2013;24/07/2013;14:00:01;23,123
Planès;Early;2013;24/07/2013;17:00:01;19,119
Planès;Early;2013;24/07/2013;20:00:01;14,611
Planès;Early;2013;24/07/2013;23:00:01;9,095
Planès;Early;2013;25/07/2013;02:00:01;7,59
Planès;Early;2013;25/07/2013;05:00:01;5,582
Planès;Early;2013;25/07/2013;08:00:01;6,586
Planès;Early;2013;25/07/2013;11:00:01;13,107
Planès;Early;2013;25/07/2013;14:00:01;18,618
Planès;Early;2013;25/07/2013;17:00:01;18,118
Planès;Early;2013;25/07/2013;20:00:01;16,114
Planès;Early;2013;25/07/2013;23:00:01;11,603
Planès;Early;2013;26/07/2013;02:00:01;10,6
Planès;Early;2013;26/07/2013;05:00:01;10,098
Planès;Early;2013;26/07/2013;08:00:01;9,597
Planès;Early;2013;26/07/2013;11:00:01;14,611
Planès;Early;2013;26/07/2013;14:00:01;20,621
Planès;Early;2013;26/07/2013;17:00:01;22,622
Planès;Early;2013;26/07/2013;20:00:01;16,615
Planès;Early;2013;26/07/2013;23:00:01;11,603
Planès;Early;2013;27/07/2013;02:00:01;10,6
Planès;Early;2013;27/07/2013;05:00:01;10,098
Planès;Early;2013;27/07/2013;08:00:01;11,102
Planès;Early;2013;27/07/2013;11:00:01;15,112
Planès;Early;2013;27/07/2013;14:00:01;19,119
Planès;Early;2013;27/07/2013;17:00:01;21,622
Planès;Early;2013;27/07/2013;20:00:01;15,613
Planès;Early;2013;27/07/2013;23:00:01;12,606
Planès;Early;2013;28/07/2013;02:00:01;11,102
Planès;Early;2013;28/07/2013;05:00:01;10,6
Planès;Early;2013;28/07/2013;08:00:01;11,102
Planès;Early;2013;28/07/2013;11:00:01;14,611
Planès;Early;2013;28/07/2013;14:00:01;18,618
Planès;Early;2013;28/07/2013;17:00:01;18,118
Planès;Early;2013;28/07/2013;20:00:01;14,611
Planès;Early;2013;28/07/2013;23:00:01;9,597
Planès;Early;2013;29/07/2013;02:00:01;8,091
Planès;Early;2013;29/07/2013;05:00:01;7,088
Planès;Early;2013;29/07/2013;08:00:01;6,084
Planès;Early;2013;29/07/2013;11:00:01;7,59
Planès;Early;2013;29/07/2013;14:00:01;16,615
Planès;Early;2013;29/07/2013;17:00:01;20,12
Planès;Early;2013;29/07/2013;20:00:01;14,611
Planès;Early;2013;29/07/2013;23:00:01;10,098
Planès;Early;2013;30/07/2013;02:00:01;8,091
Planès;Early;2013;30/07/2013;05:00:01;7,088
Planès;Early;2013;30/07/2013;08:00:01;5,582
Planès;Early;2013;30/07/2013;11:00:01;11,603
Planès;Early;2013;30/07/2013;14:00:01;18,618
Planès;Early;2013;30/07/2013;17:00:01;23,123
Planès;Early;2013;30/07/2013;20:00:01;17,617
Planès;Early;2013;30/07/2013;23:00:01;12,105
Planès;Early;2013;31/07/2013;02:00:01;8,593
Planès;Early;2013;31/07/2013;05:00:01;7,088
Planès;Early;2013;31/07/2013;08:00:01;6,586
Planès;Early;2013;31/07/2013;11:00:01;13,107
Planès;Early;2013;31/07/2013;14:00:01;21,622
Planès;Early;2013;31/07/2013;17:00:01;28,122
Planès;Early;2013;31/07/2013;20:00:01;21,121
Planès;Early;2013;31/07/2013;23:00:01;15,112
Planès;Early;2013;01/08/2013;02:00:01;12,105
Planès;Early;2013;01/08/2013;05:00:01;11,102
Planès;Early;2013;01/08/2013;08:00:01;9,597
Planès;Early;2013;01/08/2013;11:00:01;16,114
Planès;Early;2013;01/08/2013;14:00:01;22,622
Planès;Early;2013;01/08/2013;17:00:01;27,623
Planès;Early;2013;01/08/2013;20:00:01;19,62
Planès;Early;2013;01/08/2013;23:00:01;15,112
Planès;Early;2013;02/08/2013;02:00:01;12,606
Planès;Early;2013;02/08/2013;05:00:01;12,606
Planès;Early;2013;02/08/2013;08:00:01;12,606
Planès;Early;2013;02/08/2013;11:00:01;19,119
Planès;Early;2013;02/08/2013;14:00:01;25,623
Planès;Early;2013;02/08/2013;17:00:01;31,12
Planès;Early;2013;02/08/2013;20:00:01;23,123
Planès;Early;2013;02/08/2013;23:00:01;17,617
Planès;Early;2013;03/08/2013;02:00:01;15,112
Planès;Early;2013;03/08/2013;05:00:01;14,611
Planès;Early;2013;03/08/2013;08:00:01;15,112
Planès;Early;2013;03/08/2013;11:00:01;16,615
Planès;Early;2013;03/08/2013;14:00:01;21,622
Planès;Early;2013;03/08/2013;17:00:01;22,622
Planès;Early;2013;03/08/2013;20:00:01;19,119
Planès;Early;2013;03/08/2013;23:00:01;15,613
Planès;Early;2013;04/08/2013;02:00:01;14,611
Planès;Early;2013;04/08/2013;05:00:01;14,11
Planès;Early;2013;04/08/2013;08:00:01;12,606
Planès;Early;2013;04/08/2013;11:00:01;17,116
Planès;Early;2013;04/08/2013;14:00:01;23,623
Planès;Early;2013;04/08/2013;17:00:01;27,623
Planès;Early;2013;04/08/2013;20:00:01;20,12
Planès;Early;2013;04/08/2013;23:00:01;15,112
Planès;Early;2013;05/08/2013;02:00:01;13,609
Planès;Early;2013;05/08/2013;05:00:01;12,606
Planès;Early;2013;05/08/2013;08:00:01;12,105
Planès;Early;2013;05/08/2013;11:00:01;17,116
Planès;Early;2013;05/08/2013;14:00:01;23,623
Planès;Early;2013;05/08/2013;17:00:01;28,622
Planès;Early;2013;05/08/2013;20:00:01;22,622
Planès;Early;2013;05/08/2013;23:00:01;16,114
Planès;Early;2013;06/08/2013;02:00:01;14,611
Planès;Early;2013;06/08/2013;05:00:01;13,107
Planès;Early;2013;06/08/2013;08:00:01;12,606
Planès;Early;2013;06/08/2013;11:00:01;17,116
Planès;Early;2013;06/08/2013;14:00:01;22,622
Planès;Early;2013;06/08/2013;17:00:01;26,123
Planès;Early;2013;06/08/2013;20:00:01;19,62
Planès;Early;2013;06/08/2013;23:00:01;15,112
Planès;Early;2013;07/08/2013;02:00:01;14,11
Planès;Early;2013;07/08/2013;05:00:01;12,606
Planès;Early;2013;07/08/2013;08:00:01;12,105
Planès;Early;2013;07/08/2013;11:00:01;12,606
Planès;Early;2013;07/08/2013;14:00:01;14,611
Planès;Early;2013;07/08/2013;17:00:01;17,617
Planès;Early;2013;07/08/2013;20:00:01;14,611
Planès;Early;2013;07/08/2013;23:00:01;10,6
Planès;Early;2013;08/08/2013;02:00:01;7,088
Planès;Early;2013;08/08/2013;05:00:01;5,582
Planès;Early;2013;08/08/2013;08:00:01;4,577
Planès;Early;2013;08/08/2013;11:00:01;7,59
Planès;Early;2013;08/08/2013;14:00:01;11,102
Planès;Early;2013;08/08/2013;17:00:01;14,11
Planès;Early;2013;08/08/2013;20:00:01;10,6
Planès;Early;2013;08/08/2013;23:00:01;6,586
Planès;Early;2013;09/08/2013;02:00:01;6,586
Planès;Early;2013;09/08/2013;05:00:01;5,582
Planès;Early;2013;09/08/2013;08:00:01;4,075
Planès;Early;2013;09/08/2013;11:00:01;9,095
Planès;Early;2013;09/08/2013;14:00:01;17,617
Planès;Early;2013;09/08/2013;17:00:01;23,123
Planès;Early;2013;09/08/2013;20:00:01;17,617
Planès;Early;2013;09/08/2013;23:00:01;11,102
Planès;Early;2013;10/08/2013;02:00:01;8,593
Planès;Early;2013;10/08/2013;05:00:01;6,586
Planès;Early;2013;10/08/2013;08:00:01;5,582
Planès;Early;2013;10/08/2013;11:00:01;11,603
Planès;Early;2013;10/08/2013;14:00:01;19,62
Planès;Early;2013;10/08/2013;17:00:01;25,623
Planès;Early;2013;10/08/2013;20:00:01;20,621
Planès;Early;2013;10/08/2013;23:00:01;13,609
Planès;Early;2013;11/08/2013;02:00:01;10,6
Planès;Early;2013;11/08/2013;05:00:01;9,095
Planès;Early;2013;11/08/2013;08:00:01;7,59
Planès;Early;2013;11/08/2013;11:00:01;13,107
Planès;Early;2013;11/08/2013;14:00:01;21,121
Planès;Early;2013;11/08/2013;17:00:01;26,123
Planès;Early;2013;11/08/2013;20:00:01;21,121
Planès;Early;2013;11/08/2013;23:00:01;14,11
Planès;Early;2013;12/08/2013;02:00:01;11,102
Planès;Early;2013;12/08/2013;05:00:01;10,098
Planès;Early;2013;12/08/2013;08:00:01;10,098
Planès;Early;2013;12/08/2013;11:00:01;15,613
Planès;Early;2013;12/08/2013;14:00:01;23,623
Planès;Early;2013;12/08/2013;17:00:01;20,621
Planès;Early;2013;12/08/2013;20:00:01;14,611
Planès;Early;2013;12/08/2013;23:00:01;11,102
Planès;Early;2013;13/08/2013;02:00:01;10,098
Planès;Early;2013;13/08/2013;05:00:01;9,095
Planès;Early;2013;13/08/2013;08:00:01;8,593
Planès;Early;2013;13/08/2013;11:00:01;11,603
Planès;Early;2013;13/08/2013;14:00:01;15,112
Planès;Early;2013;13/08/2013;17:00:01;11,102
Planès;Early;2013;13/08/2013;20:00:01;11,603
Planès;Early;2013;13/08/2013;23:00:01;10,098
Planès;Early;2013;14/08/2013;02:00:01;7,59
Planès;Early;2013;14/08/2013;05:00:01;6,586
Planès;Early;2013;14/08/2013;08:00:01;5,582
Planès;Early;2013;14/08/2013;11:00:01;9,597
Planès;Early;2013;14/08/2013;14:00:01;17,617
Planès;Early;2013;14/08/2013;17:00:01;21,121
Planès;Early;2013;14/08/2013;20:00:01;17,116
Planès;Early;2013;14/08/2013;23:00:01;13,107
Planès;Early;2013;15/08/2013;02:00:01;11,102
Planès;Early;2013;15/08/2013;05:00:01;9,597
Planès;Early;2013;15/08/2013;08:00:01;7,59
Planès;Early;2013;15/08/2013;11:00:01;11,603
Planès;Early;2013;15/08/2013;14:00:01;18,118
Planès;Early;2013;15/08/2013;17:00:01;21,121
Planès;Early;2013;15/08/2013;20:00:01;17,617
Planès;Early;2013;15/08/2013;23:00:01;12,606
Planès;Early;2013;16/08/2013;02:00:01;10,098
Planès;Early;2013;16/08/2013;05:00:01;9,095
Planès;Early;2013;16/08/2013;08:00:01;8,593
Planès;Early;2013;16/08/2013;11:00:01;13,107
Planès;Early;2013;16/08/2013;14:00:01;17,617
Planès;Early;2013;16/08/2013;17:00:01;14,611
Planès;Early;2013;16/08/2013;20:00:01;12,105
Planès;Early;2013;16/08/2013;23:00:01;10,6
Planès;Early;2013;17/08/2013;02:00:01;9,597
Planès;Early;2013;17/08/2013;05:00:01;9,095
Planès;Early;2013;17/08/2013;08:00:01;8,593
Planès;Early;2013;17/08/2013;11:00:01;11,603
Planès;Early;2013;17/08/2013;14:00:01;15,613
Planès;Early;2013;17/08/2013;17:00:01;11,603
Planès;Early;2013;17/08/2013;20:00:01;12,105
Planès;Early;2013;17/08/2013;23:00:01;9,095
Planès;Early;2013;18/08/2013;02:00:01;6,586
Planès;Early;2013;18/08/2013;05:00:01;5,582
Planès;Early;2013;18/08/2013;08:00:01;5,079
Planès;Early;2013;18/08/2013;11:00:01;10,098
Planès;Early;2013;18/08/2013;14:00:01;18,618
Planès;Early;2013;18/08/2013;17:00:01;20,621
Planès;Early;2013;18/08/2013;20:00:01;17,617
Planès;Early;2013;18/08/2013;23:00:01;12,606
Planès;Early;2013;19/08/2013;02:00:01;10,6
Planès;Early;2013;19/08/2013;05:00:01;9,095
Planès;Early;2013;19/08/2013;08:00:01;8,091
Planès;Early;2013;19/08/2013;11:00:01;13,107
Planès;Early;2013;19/08/2013;14:00:01;20,12
Planès;Early;2013;19/08/2013;17:00:01;17,116
Planès;Early;2013;19/08/2013;20:00:01;13,107
Planès;Early;2013;19/08/2013;23:00:01;10,6
Planès;Early;2013;20/08/2013;02:00:01;9,597
Planès;Early;2013;20/08/2013;05:00:01;6,586
Planès;Early;2013;20/08/2013;08:00:01;4,075
Planès;Early;2013;20/08/2013;11:00:01;8,593
Planès;Early;2013;20/08/2013;14:00:01;17,116
Planès;Early;2013;20/08/2013;17:00:01;23,123
Planès;Early;2013;20/08/2013;20:00:01;17,617
Planès;Early;2013;20/08/2013;23:00:01;11,102
Planès;Early;2013;21/08/2013;02:00:01;8,091
Planès;Early;2013;21/08/2013;05:00:01;6,586
Planès;Early;2013;21/08/2013;08:00:01;5,582
Planès;Early;2013;21/08/2013;11:00:01;11,102
Planès;Early;2013;21/08/2013;14:00:01;19,62
Planès;Early;2013;21/08/2013;17:00:01;24,623
Planès;Early;2013;21/08/2013;20:00:01;19,62
Planès;Early;2013;21/08/2013;23:00:01;13,609
