site;plot;year;date;time;temperature
Cataperdris;Early;2017;06/09/2017;20:00:01;11,438
Cataperdris;Early;2017;06/09/2017;23:00:01;9,434
Cataperdris;Early;2017;07/09/2017;02:00:01;8,431
Cataperdris;Early;2017;07/09/2017;05:00:01;6,927
Cataperdris;Early;2017;07/09/2017;08:00:01;5,924
Cataperdris;Early;2017;07/09/2017;11:00:01;10,436
Cataperdris;Early;2017;07/09/2017;14:00:01;12,44
Cataperdris;Early;2017;07/09/2017;17:00:01;12,44
Cataperdris;Early;2017;07/09/2017;20:00:01;9,935
Cataperdris;Early;2017;07/09/2017;23:00:01;8,431
Cataperdris;Early;2017;08/09/2017;02:00:01;6,927
Cataperdris;Early;2017;08/09/2017;05:00:01;5,924
Cataperdris;Early;2017;08/09/2017;08:00:01;5,924
Cataperdris;Early;2017;08/09/2017;11:00:01;10,436
Cataperdris;Early;2017;08/09/2017;14:00:01;12,44
Cataperdris;Early;2017;08/09/2017;17:00:01;13,442
Cataperdris;Early;2017;08/09/2017;20:00:01;11,438
Cataperdris;Early;2017;08/09/2017;23:00:01;9,434
Cataperdris;Early;2017;09/09/2017;02:00:01;7,93
Cataperdris;Early;2017;09/09/2017;05:00:01;6,927
Cataperdris;Early;2017;09/09/2017;08:00:01;6,927
Cataperdris;Early;2017;09/09/2017;11:00:01;6,927
Cataperdris;Early;2017;09/09/2017;14:00:01;3,415
Cataperdris;Early;2017;09/09/2017;17:00:01;4,419
Cataperdris;Early;2017;09/09/2017;20:00:01;3,91699999999999
Cataperdris;Early;2017;09/09/2017;23:00:01;2,91399999999999
Cataperdris;Early;2017;10/09/2017;02:00:01;1,40799999999999
Cataperdris;Early;2017;10/09/2017;05:00:01;0,904999999999994
Cataperdris;Early;2017;10/09/2017;08:00:01;0,402999999999999
Cataperdris;Early;2017;10/09/2017;11:00:01;0,402999999999999
Cataperdris;Early;2017;10/09/2017;14:00:01;1,91
Cataperdris;Early;2017;10/09/2017;17:00:01;3,415
Cataperdris;Early;2017;10/09/2017;20:00:01;2,412
Cataperdris;Early;2017;10/09/2017;23:00:01;2,412
Cataperdris;Early;2017;11/09/2017;02:00:01;3,91699999999999
Cataperdris;Early;2017;11/09/2017;05:00:01;4,419
Cataperdris;Early;2017;11/09/2017;08:00:01;4,921
Cataperdris;Early;2017;11/09/2017;11:00:01;6,42599999999999
Cataperdris;Early;2017;11/09/2017;14:00:01;8,933
Cataperdris;Early;2017;11/09/2017;17:00:01;9,935
Cataperdris;Early;2017;11/09/2017;20:00:01;9,434
Cataperdris;Early;2017;11/09/2017;23:00:01;7,42899999999999
Cataperdris;Early;2017;12/09/2017;02:00:01;5,924
Cataperdris;Early;2017;12/09/2017;05:00:01;4,921
Cataperdris;Early;2017;12/09/2017;08:00:01;4,419
Cataperdris;Early;2017;12/09/2017;11:00:01;5,924
Cataperdris;Early;2017;12/09/2017;14:00:01;7,93
Cataperdris;Early;2017;12/09/2017;17:00:01;8,933
Cataperdris;Early;2017;12/09/2017;20:00:01;7,42899999999999
Cataperdris;Early;2017;12/09/2017;23:00:01;5,924
Cataperdris;Early;2017;13/09/2017;02:00:01;5,422
Cataperdris;Early;2017;13/09/2017;05:00:01;5,422
Cataperdris;Early;2017;13/09/2017;08:00:01;5,422
Cataperdris;Early;2017;13/09/2017;11:00:01;9,935
Cataperdris;Early;2017;13/09/2017;14:00:01;11,939
Cataperdris;Early;2017;13/09/2017;17:00:01;12,44
Cataperdris;Early;2017;13/09/2017;20:00:01;10,436
Cataperdris;Early;2017;13/09/2017;23:00:01;8,933
Cataperdris;Early;2017;14/09/2017;02:00:01;7,93
Cataperdris;Early;2017;14/09/2017;05:00:01;7,42899999999999
Cataperdris;Early;2017;14/09/2017;08:00:01;6,927
Cataperdris;Early;2017;14/09/2017;11:00:01;10,436
Cataperdris;Early;2017;14/09/2017;14:00:01;9,935
Cataperdris;Early;2017;14/09/2017;17:00:01;10,937
Cataperdris;Early;2017;14/09/2017;20:00:01;8,431
Cataperdris;Early;2017;14/09/2017;23:00:01;7,42899999999999
Cataperdris;Early;2017;15/09/2017;02:00:01;5,422
Cataperdris;Early;2017;15/09/2017;05:00:01;4,419
Cataperdris;Early;2017;15/09/2017;08:00:01;2,412
Cataperdris;Early;2017;15/09/2017;11:00:01;2,91399999999999
Cataperdris;Early;2017;15/09/2017;14:00:01;2,91399999999999
Cataperdris;Early;2017;15/09/2017;17:00:01;2,91399999999999
Cataperdris;Early;2017;15/09/2017;20:00:01;2,91399999999999
Cataperdris;Early;2017;15/09/2017;23:00:01;2,91399999999999
Cataperdris;Early;2017;16/09/2017;02:00:01;2,412
Cataperdris;Early;2017;16/09/2017;05:00:01;1,91
Cataperdris;Early;2017;16/09/2017;08:00:01;1,40799999999999
Cataperdris;Early;2017;16/09/2017;11:00:01;2,412
Cataperdris;Early;2017;16/09/2017;14:00:01;3,91699999999999
Cataperdris;Early;2017;16/09/2017;17:00:01;1,40799999999999
Cataperdris;Early;2017;16/09/2017;20:00:01;1,91
Cataperdris;Early;2017;16/09/2017;23:00:01;2,412
Cataperdris;Early;2017;17/09/2017;02:00:01;2,412
Cataperdris;Early;2017;17/09/2017;05:00:01;2,412
Cataperdris;Early;2017;17/09/2017;08:00:01;2,412
Cataperdris;Early;2017;17/09/2017;11:00:01;2,412
Cataperdris;Early;2017;17/09/2017;14:00:01;2,412
Cataperdris;Early;2017;17/09/2017;17:00:01;2,91399999999999
Cataperdris;Early;2017;17/09/2017;20:00:01;2,91399999999999
Cataperdris;Early;2017;17/09/2017;23:00:01;2,412
Cataperdris;Early;2017;18/09/2017;02:00:01;2,412
Cataperdris;Early;2017;18/09/2017;05:00:01;1,91
Cataperdris;Early;2017;18/09/2017;08:00:01;1,40799999999999
Cataperdris;Early;2017;18/09/2017;11:00:01;1,91
Cataperdris;Early;2017;18/09/2017;14:00:01;2,91399999999999
Cataperdris;Early;2017;18/09/2017;17:00:01;3,415
Cataperdris;Early;2017;18/09/2017;20:00:01;1,91
Cataperdris;Early;2017;18/09/2017;23:00:01;1,40799999999999
Cataperdris;Early;2017;19/09/2017;02:00:01;0,402999999999999
Cataperdris;Early;2017;19/09/2017;05:00:01;-0,099000000000004
Cataperdris;Early;2017;19/09/2017;08:00:01;-0,601000000000006
Cataperdris;Early;2017;19/09/2017;11:00:01;0,904999999999994
