1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 9800000020944A41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Tue Jul 21 09:20:01 CEST 2015
Mission Sample Count:  2970
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Tue Jul 21 09:20:01 CEST 2015
Total Mission Samples:  2970
Total Device Samples:  9732
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
27/08/15 00:20:01,C,8,091
27/08/15 03:20:01,C,8,593
27/08/15 06:20:01,C,7,59
27/08/15 09:20:01,C,8,593
27/08/15 12:20:01,C,13,609
27/08/15 15:20:01,C,16,615
27/08/15 18:20:01,C,15,613
27/08/15 21:20:01,C,11,102
28/08/15 00:20:01,C,9,597
28/08/15 03:20:01,C,8,593
28/08/15 06:20:01,C,7,59
28/08/15 09:20:01,C,8,091
28/08/15 12:20:01,C,14,11
28/08/15 15:20:01,C,17,116
28/08/15 18:20:01,C,16,615
28/08/15 21:20:01,C,12,606
29/08/15 00:20:01,C,10,098
29/08/15 03:20:01,C,9,095
29/08/15 06:20:01,C,8,091
29/08/15 09:20:01,C,8,091
29/08/15 12:20:01,C,13,609
29/08/15 15:20:01,C,17,617
29/08/15 18:20:01,C,18,118
29/08/15 21:20:01,C,13,107
30/08/15 00:20:01,C,10,6
30/08/15 03:20:01,C,9,597
30/08/15 06:20:01,C,7,59
30/08/15 09:20:01,C,7,59
30/08/15 12:20:01,C,14,11
30/08/15 15:20:01,C,16,114
30/08/15 18:20:01,C,15,112
30/08/15 21:20:01,C,11,603
31/08/15 00:20:01,C,10,098
31/08/15 03:20:01,C,9,597
31/08/15 06:20:01,C,9,597
31/08/15 09:20:01,C,11,102
31/08/15 12:20:01,C,15,112
31/08/15 15:20:01,C,17,617
31/08/15 18:20:01,C,17,617
31/08/15 21:20:01,C,13,107
01/09/15 00:20:01,C,10,098
01/09/15 03:20:01,C,8,593
01/09/15 06:20:01,C,7,59
01/09/15 09:20:01,C,8,593
