code;combe;quad;placette;n.placette;date;proxi;year;Agrostis rupestris;Alchemilla flabellata;Anthyllis vulneraria;Armeria alpina (var. occasiana);Armeria muelleri;Avenula versicolor;Bartsia alpina;Campanula scheuchzeri subsp. lanceolata;Cardamine alpina;Cardamine resedifolia;Cardamine sp.;Carex curvula subsp. curvula;Carex parviflora;Carex pyrenaica;Epikeros pyrenaeus;Euphrasia minima;Festuca glacialis;Festuca paniculata subsp. paniculata;Festuca rubra subsp. commutata;Gentiana alpina;Gentiana nivalis;Gentiana schleicheri;Geum montanum;Gnaphalium supinum;Helictotrichon sedenense;Homogyne alpina;Jasione crispa;Juncus trifidus;Leucanthemopsis alpina subsp. alpina;Linaria alpina;Lotus alpinus;Luzula alpinopilosa subsp. candollei;Luzula lutea;Luzula nutans;Luzula spicata (subsp. mutabilis);Meum athamanticum;Mucizonia sedoides;Murbeckiella pinnatifida;Nardus stricta;Oreochloa elegans;Pedicularis pyrenaica;Persicaria vivipara;Phleum alpinum s. s. (à arrête non ciliée);Phyteuma hemisphaericum;Poa alpina;Poa cenisia;Polytrichum sp.;Primula integrifolia;Rhododendron ferrugineum;Sagina saginoides;Salix herbacea;Salix retusa;Saxifraga geranioides;Saxifraga moschata;Scorzoneroides pyrenaica;Sedum alpestre;Sempervivum montanum;Sibbaldia procumbens;Silene acaulis subsp. acaulis;Silene rupestris;Soldanella alpina;Taraxacum pyrenaicum;Trifolium alpinum;Trifolium thalii;Vaccinium myrtillus;Veronica alpina
Pla-E4-20170726;Pla;E4;2;3;20170726;pheno;2017;;;;;;;;;;;;;;;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;;fe;;fe;;;fe;fl f;;;;;;;fe;;;;;bt;;;fe
Pla-E4-20170816;Pla;E4;2;3;20170816;pheno;2017;;;;;;;;;;;;;;;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;;fe;;fe;fe;;fr;fr;;;;;;;fe;;;;;fe;;;fr
Pla-E4-20170906;Pla;E4;2;3;20170906;pheno;2017;;;;;;;;;;;;;;;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;;fe;;se;fe;;di;di;;;;;;;se;;;;;fl;;;fe
Pla-E4-20180703;Pla;E4;2;3;20180703;pheno;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-E4-20180724;Pla;E4;2;3;20180724;pheno;2018;;;;;;;;;;;;;;;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;fe;;;;fe;;fe;;fe;fe;;fe;br;;;;;fe;;fe;;;;;fe;;;fe
Pla-E4-20180816;Pla;E4;2;3;20180816;pheno;2018;;;;;;;;;;;;;;;;;;;fe;fl;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;;fe;;fe;fe;;bt;fr;;;;;fe;;fe;;;;;fe;;;bt
Pla-E4-20180906;Pla;E4;2;3;20180906;pheno;2018;bt;;;;;;;;;;;;;;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;;fr;;fe;fe;;di;fr;;;;;fe;;fe;;;;;fl;;;fr
Pla-E4-20190702;Pla;E4;2;3;20190702;pheno;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-E4-20190723;Pla;E4;2;3;20190723;pheno;2019;;;;;;;;;;;;;;;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;fe;fe;;se;fe;;fe;fl f;;;;;fe;;fe;;;;;fe;;;fe
Pla-E4-20190814;Pla;E4;2;3;20190814;pheno;2019;;;;;;;;;;;;;;;;;;;bt;fe;;;;fe;;;;;;;;;;;;;;;fl;;;fe;fe;fe;bt;;se;fe;;fl;fr;;;;;fe;;fe;;;;;fl;;;fr
Pla-E4-20190910;Pla;E4;2;3;20190910;pheno;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Coeff-Pla-E4-2013;Pla;E4;2;3;2013;Coeff;2013;;;;;;;;;;;;;;;;;;;;+;;;;1;;;;;;;;;;;;;;;;;;+;;;;;;1;;;1;;;;;;;1;;;;;2;;;1
Coeff-Pla-E4-20180816;Pla;E4;2;3;20180816;Coeff;2018;;;;;;;;;;;;;;;;;;;2;1;;;;1;;;;;;;;;;;;;;;2;;;1;1;;1;;1;+;;1;1;;;;;+;;1;;;;;1;;;1
Pla-E5-20130808;Pla;E5;3;3;20130808;pheno;2013;;;;;;;;;;;;;;;;;;;;fe;;;;fe;;;;;;;;;;;;;;;;;;fe;;;;;;;;;fl m et f;;;;;;;fe;;;;;fe;;;
Pla-E5-20130904;Pla;E5;3;3;20130904;pheno;2013;;;;;;;;;;;;;;;;;;;;fe;;;;fe;;;;;;;;;;;;;;;;;;fe;;fe;;;;;;;fr;;;;;;;fe;;;;;fe;;;
Pla-E5-20140722;Pla;E5;3;3;20140722;pheno;2014;;;;;;;;;;;;;;;;;;;;fe;;;;fe;;;;;;;;;;;;;;;;;;;;;;;fe;;;;br;;;;;;;fe;;;;;fe;;;fe
Pla-E5-20140812;Pla;E5;3;3;20140812;pheno;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-E5-20140902;Pla;E5;3;3;20140902;pheno;2014;;;;;;;;;;;;;;;;;;;fl;fe;;;;fr;;;;;;;;;;;;;;;bt;;;fe;;fe;fl;;fe;;;fr;fe;;;;;;;fe;;;;;fe;;;fe
Pla-E5-20150702;Pla;E5;3;3;20150702;pheno;2015;;;;;;;;;;;;;;;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;;;;;;;;;fe;;;;fe;;;;;;;fe;;;;;fe;;;fe
Pla-E5-20150723;Pla;E5;3;3;20150723;pheno;2015;;;;;;;;;;;;;;;;;;;fl;fe;;;;fe;;;;;;;;;;;;;;;fl;;;fl;fe;fe;fr;;fe;;;fl;fr;;;;;;;fl;;;;;fe;;;fr
Pla-E5-20150811;Pla;E5;3;3;20150811;pheno;2015;;;;;;;;;;;;;;;;;;;fr;fe;;;;fr;;;;;;;;;;;;;;;fe;;;fe;;bt;fr;;fe;;;di;di;;;;;;;fe;;;;;fe;;;fr
Pla-E5-20150901;Pla;E5;3;3;20150901;pheno;2015;;;;;;;;;;;;;;;;;;;fr;fe;;;;fe;;;;;;;;;;;;;;;fr;;;fe;;;se;;fe;;;di;di;;;;;;;fe;;;;;bt;;;fe
Pla-E5-20160707;Pla;E5;3;3;20160707;pheno;2016;;;;;;;;;;;;;;;;;;;;fe;;;;fe;;;;;;;;;;;;;;;fe;;;;;fe;;;fe;;;;fe;;;;;;;fe;;;;;fe;;;fe
Pla-E5-20160728;Pla;E5;3;3;20160728;pheno;2016;;;;;;;;;;;;;;;;;;;bt;fl;;;;fe;;;;;;;;;;;;;;;fe;;;fe;;bt;fe;;fe;;;;fr;;;;;;;fe;;;;;fe;;;fr
Pla-E5-20160818;Pla;E5;3;3;20160818;pheno;2016;;;;;;;;;;;;;;;;;;;fr;di;;;;fr;;;;;;;;;;;;;;;fr;;;fe;fl;fe;fe;;fe;;;;fr;;;;;;;fe;;;;;fl;;;fr
Pla-E5-20160908;Pla;E5;3;3;20160908;pheno;2016;;;;;;;;;;;;;;;;;;;di;di;;;;di;;;;;;;;;;;;;;;di;;;se;di;fe;;;;;;;fr;;;;;;;fe;;;fe;;fe;;;di
Pla-E5-20170705;Pla;E5;3;3;20170705;pheno;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-E5-20170726;Pla;E5;3;3;20170726;pheno;2017;;;;;;;;;;;;;;;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;fe;fe;;fe;;;fe;fl f m;;;;;;;fe;;;;;fe;;;
Pla-E5-20170816;Pla;E5;3;3;20170816;pheno;2017;;;;;;;;;;;;;;fr;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;fe;;;fe;;fe;fe;;fe;;;fl;fr;;;;;;;fe;;;;;fe;;;
Pla-E5-20170906;Pla;E5;3;3;20170906;pheno;2017;;;;;;;;;;;;;;di;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;fl;;;;;fe;fe;;fe;;;di;fr;;;;;;;fe;;;fe;;fe;;;
Pla-E5-20180703;Pla;E5;3;3;20180703;pheno;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-E5-20180724;Pla;E5;3;3;20180724;pheno;2018;;;;;;;;;;;;;;fe;;;;;fe;fe;;;;;;;;;;;;;;;;;;;fe;;;;;;fe;;fe;;;;br;;;;;;;fe;;;;;fe;;;fe
Pla-E5-20180816;Pla;E5;3;3;20180816;pheno;2018;;;;;;;;;;;;;;fe;;;;;fe;fl;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;fe;bt;;fe;;;fe;fr;;;;;;;fe;;;;;fe;;;bt
Pla-E5-20180906;Pla;E5;3;3;20180906;pheno;2018;;;;;;;;;;;;;;fe;;;;;fe;di;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;bt;fe;;fe;;;fe;fr;;;;;;;fe;;;;;fe;;;fr
Pla-E5-20190702;Pla;E5;3;3;20190702;pheno;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-E5-20190723;Pla;E5;3;3;20190723;pheno;2019;;;;;;;;;;;;;;fe;;;;;fe;fe;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;fe;bt;;fe;;;fe;fl f et m;;;;;;;fe;;;fe;;fe;;;bt
Pla-E5-20190814;Pla;E5;3;3;20190814;pheno;2019;;;;;;;;;;;;;;;;;;;bt;fe;;;;fe;;;;;;;;;;;;;;;fe;;;fe;fe;fe;fe;;fe;;;fr;fr;;;;;;;fe;;;;;fe;;;fe
Pla-E5-20190910;Pla;E5;3;3;20190910;pheno;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Coeff-Pla-E5-2013;Pla;E5;3;3;2013;Coeff;2013;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;1;;1;;;;;;;2;;;;;;;1;;;;;1;;;
Coeff-Pla-E5-20180816;Pla;E5;3;3;20180816;Coeff;2018;;;;;;;;;;;;;;+;;;;;2;2;;;;1;;;;;;;;;;;;;;;1;;;+;+;1;1;;1;;;+;1;;;;;;;1;;;;;1;;;1
Pla-E6-20130808;Pla;E6;3;3;20130808;pheno;2013;;;;;;;;;;;;;;fl;;;;;fe;;;;;fe;;;;;;;fe;;;;;;;;fe;;;;;;;;;;;;fl m et f;;;;;;;fe;;;;;fe;;;
Pla-E6-20130904;Pla;E6;3;3;20130904;pheno;2013;;;;;;;;;;;;;;fr;;;;;fl;;;;;fe;;;;;;;fe;;;;;;;;fe;;;fe;;;;;;;;;fr;;;;;;;fe;;;;;fe;;;
Pla-E6-20140722;Pla;E6;3;3;20140722;pheno;2014;;;;;;;;;;;;;;;;;;;;;;;;fe;;;;;;;;;;;;;;;;;;;;;;;fe;;;;br;;;;;;;fe;;;;;;;;fe
Pla-E6-20140812;Pla;E6;3;3;20140812;pheno;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-E6-20140902;Pla;E6;3;3;20140902;pheno;2014;;;;;;;;;;;;;;fr;;;;;fl;;;;;fr;;;;;;;fe;;;;;;;;fl;;;fe;bt;;fr;;fe;;;;fr;;;;;fe;;fe;;;;;;;;fe
Pla-E6-20150702;Pla;E6;3;3;20150702;pheno;2015;;;;;;;;;;;;;;bt;;;;;fe;;;;;fe;;;;;;;fe;;;;;;;;;;;;fe;;;;fe;;;fe;br;;;;;fe;;fe;;;;;;;;fe
Pla-E6-20150723;Pla;E6;3;3;20150723;pheno;2015;;;;;;;;;;;;;;fr;;;;;fl;;;;;fe;;;;;;;fe;;;;;;;;;;;fe;fe;;fl;;fe;;;fl;fr;;;;;fe;;bt;;;;;;;;fr
Pla-E6-20150811;Pla;E6;3;3;20150811;pheno;2015;fr;;;;;;;;;;;;;di;;;;;fr;;;;;fe;;;;;;;fe;;;;;;;;fr;;;;bt;;;;fe;;;di;di;;;;;fe;;fe;;;;;fe;;;fr
Pla-E6-20150901;Pla;E6;3;3;20150901;pheno;2015;di;;;;;;;;;;;;;;;;;;fe;;;;;fe;;;;;;;fe;;;;;;;;fr;;;;fr;;se;;fe;;;fe;fr;;;;;fe;;fe;;;;;fe;;;di
Pla-E6-20160707;Pla;E6;3;3;20160707;pheno;2016;;;;;;;;;;;;;;;;;;;;;;;;fe;;;;;;;;;;;;;;;;;;;;;fe;;fe;;;fe;fe;;;;;fe;;fe;;;;;;;;fe
Pla-E6-20160728;Pla;E6;3;3;20160728;pheno;2016;;;;;;;;;;;;;;;;;;;bt;;;;;fe;;;;;;;fe;;;;;;;;fr;;;fe;fe;;fe;;fe;;;fr;fr;;;;;fe;;fe;;;;;;;;fl
Pla-E6-20160818;Pla;E6;3;3;20160818;pheno;2016;;;;;;;;;;;;;;fe;;;;;fr;;;;;fr;;;;;;;fl;;;;;;;;fr;;;fe;fe;;di;;fe;;;di;di;;;;;fr;;fe;;;;;;;;di
Pla-E6-20160908;Pla;E6;3;3;20160908;pheno;2016;;;;;;;;;;;;;;fe;;;;;fr;;;;;fe;;;;;;;fe;;;;;;;;di;;;;fe;;di;;se;;;di;se;;;;;di;;fe;;;;;fe;;;di
Pla-E6-20170705;Pla;E6;3;3;20170705;pheno;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-E6-20170726;Pla;E6;3;3;20170726;pheno;2017;;;;;;;;;;;;;;fe;;;;;fe;;;;;fe;;;;;;;fe;;;;;;;;fe;;;;fe;;fe;;fe;;;fe;fl m f;;;;;fe;;fe;;;;;fe;;;fe
Pla-E6-20170816;Pla;E6;3;3;20170816;pheno;2017;;;;;;;;;;;;;;fe;;;;;fe;;;;;fr;;;;;;;fe;;;;;;;;fl;;;fe;fe;;fe;;fe;;;fr;di;;;;;fe;;fe;;;;;fe;;;fr
Pla-E6-20170906;Pla;E6;3;3;20170906;pheno;2017;fe;;;;;;;;;;;;;fe;;;;;fr;;;;;fr;;;;;;;fe;;;;;;;;fl;;;fe;fe;;se;;fe;;;di;di;;;;;fe;;se;;;;;fe;;;fe
Pla-E6-20180703;Pla;E6;3;3;20180703;pheno;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-E6-20180724;Pla;E6;3;3;20180724;pheno;2018;;;;;;;;;;;;;;fe;;;;;fe;;;;;fe;;;;;;;fe;;;;;;;;fe;;;;fe;;fe;;fe;;;fe;br;;;;;fe;;fe;;;;;;;;fe
Pla-E6-20180816;Pla;E6;3;3;20180816;pheno;2018;;;;;;;;;;;;;;fr;;;;;fe;;;;;bt;;;;;;;fe;;;;;;;;fe;;;fe;fe;;fe;;fe;;;bt;fr;;;;;fe;;fr;;;;;fe;;;fl
Pla-E6-20180906;Pla;E6;3;3;20180906;pheno;2018;;;;;;;;;;;;;;di;;;;;bt;;;;;fe;;;;;;;bt;;;;;;;;fe;;;fe;fe;;fe;;fe;;;fr;fr;;;;;fe;;di;;;;;fe;;;di
Pla-E6-20190702;Pla;E6;3;3;20190702;pheno;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-E6-20190723;Pla;E6;3;3;20190723;pheno;2019;;;;;;;;;;;;;;fe;;;;;fe;;;;;fe;;;;;;;fe;;;;;;;;fe;;;fe;fe;;fe;;fe;;;fe;fl m et f;;;;;fe;;fe;;;;;fe;;;bt
Pla-E6-20190814;Pla;E6;3;3;20190814;pheno;2019;;;;;;;;;;;;;;fe;;;;;bt;;;;;fe;;;;;;;fl;;;;;;;;fl;;;fe;fe;;fl;;fe;;;bt;di;;;;;;;fr;;;;;fe;;;fr
Pla-E6-20190910;Pla;E6;3;3;20190910;pheno;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Coeff-Pla-E6-2013;Pla;E6;3;3;2013;Coeff;2013;;;;;;;;;;;;;;2;;;;;2;;;;;1;;;;;;;1;;;;;;;;;;;+;;;;;;;;;2;;;;;;;1;;;;;1;;;
Coeff-Pla-E6-20180816;Pla;E6;3;3;20180816;Coeff;2018;;;;;;;;;;;;;;1;;;;;2;;;;;1;;;;;;;1;;;;;;;;2;;;1;1;;1;;1;;;+;2;;;;;+;;1;;;;;+;;;1
Pla-F1-20130808;Pla;F1;1;3;20130808;pheno;2013;;;;;;;;;;;;;;;;;;;;fe;;;;;;;;;;;fe;;fe;;fl;;;;;;;;;;;;;;;fe;;;;;;;;;;;;;;;;
Pla-F1-20130904;Pla;F1;1;3;20130904;pheno;2013;;;;;;;;;;;;;;;;;;;;fe;;;;;;;;;;;fr;;fe;;se;;;;;;;;;;;;;;;fr;;;;;;;;;;;;;;;;
Pla-F1-20140722;Pla;F1;1;3;20140722;pheno;2014;;;;;;;;;;;;;;;;;;;;fe;;;;fe;;;;;;;fe;;bt;;;;;;;;;;;;fe;;fe;;;;;;;;;fe;;;;;;;;;;
Pla-F1-20140812;Pla;F1;1;3;20140812;pheno;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-F1-20140902;Pla;F1;1;3;20140902;pheno;2014;;;;;fl;;;;;;;;;;;;;;fl;;;;;fe;;;;;;;fr;;di;;;;;;;;;fe;;;fr;;fe;;;;;;;;;fe;;;;bt;;;;;;
Pla-F1-20150702;Pla;F1;1;3;20150702;pheno;2015;;;;;fe;;;;;fe;;;;;;;;;fe;fe;;;;;;;;;;;fe;;bt;;;;;;;;;fe;;;;;fe;;;;;;;;;;;fe;;;;;;;;
Pla-F1-20150723;Pla;F1;1;3;20150723;pheno;2015;;;;;fe;;;;;;;;;;;;;;fe;fe;;;;;;;;;;;fr;;fr;;;;;;;;;fe;;;fl;;fe;;;;;;;;;fe;;;;fe;;;;;;fe
Pla-F1-20150811;Pla;F1;1;3;20150811;pheno;2015;;;;;fl;;;;;fe;;;;;;;;;fl;fe;;;;;;;;;;;fr;;di;;;;;;;;;;;;di;;fe;;;;;;;;;fr;;;;fr;;;;;;fe
Pla-F1-20150901;Pla;F1;1;3;20150901;pheno;2015;;;;;fr;;;;;fe;;;;;;;;;fr;fe;;;;;;;;;;;fe;;di;;;;;;;;;fe;;;se;;fe;;;;;;;;;fe;;;;di;;;;;;fe
Pla-F1-20160707;Pla;F1;1;3;20160707;pheno;2016;;;;;;;;;;fl;;;;;;;;;fe;fe;;;;;;;;;;;fe;;bt;;;;;;;;;fe;fe;;bt;;fe;;;;;;;;;fe;;;;fe;;;;;;
Pla-F1-20160728;Pla;F1;1;3;20160728;pheno;2016;fe;;;;bt;;;;fr;fr;;;;;;;;;fl;fe;;;;fe;;;;;;;fr;;fr;;;;;;;;;fe;;;fl;;fe;;;fe;;;;;;fr;;;;fl;;;;;;fr
Pla-F1-20160818;Pla;F1;1;3;20160818;pheno;2016;fr;;;;fr;;;;fe;di;;;;;;;;;fr;fe;;;;fe;;;;;;;fr;;fr;;;;;;;;;fe;;;fr;;fe;;;di;;;;;;fe;;;;fr;;;;;;di
Pla-F1-20160908;Pla;F1;1;3;20160908;pheno;2016;di;;;;di;;;;fe;di;;;;;;;;;di;fe;;;;fe;;;;;;;fr;;di;;;;;;;;;fe;;;di;;;;;di;;;;;;;;;;di;;;;;;fe
Pla-F1-20170705;Pla;F1;1;3;20170705;pheno;2017;;;;;;;;;;;fe;;;;;;;;;fe;;;;;;;;;;;fe;;fe;;;;;;;;;;;;;;fe;;;;;;;;;;;;;;;;;;;
Pla-F1-20170726;Pla;F1;1;3;20170726;pheno;2017;fe;;;;;;;;;fl;;;;;;;;;fe;fe;;;;fe;;;;;;;bt;;fl;;;;;;;;;fe;;;bt;;fe;;;;;;;;;fe;;;;fe;;;;;;fe
Pla-F1-20170816;Pla;F1;1;3;20170816;pheno;2017;fe;;;;;;;;fr;fr;;;;;;;;;fr;fe;;;;fe;;;;;;;fr;;fe;;;;;;;;;fr;;;fr;;fe;;;;;;;;;fe;;;;fl;;;;;;fe
Pla-F1-20170906;Pla;F1;1;3;20170906;pheno;2017;fe;;;;;;;;di;;;;;;;;;;fl;fe;bt;;;fe;;;;;;;fr;;fe;;;;;;;;;fe;;;se;;se;;;fe;;;;;;fe;;;;fr;;;;;;fe
Pla-F1-20180703;Pla;F1;1;3;20180703;pheno;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-F1-20180724;Pla;F1;1;3;20180724;pheno;2018;;;;;fe;;;;;b;;;;;;;;;fe;fe;;;;fe;;;;;;;fe;;bt;;;;;;fe;;;fe;fe;;fe;;fe;;;fe;;;;;;fe;;;;fe;fe;;;;;fe
Pla-F1-20180816;Pla;F1;1;3;20180816;pheno;2018;;;;;fe;;;;;fr;;;;;;;;;bt;fe;;;;fe;;;;;;;fl;;fe;;;;;;fe;;;bt;fe;;fr;;fe;;;fl;;;;;;fr;;;;bt;;;;fe;;fe
Pla-F1-20180906;Pla;F1;1;3;20180906;pheno;2018;;;;;fe;;;;di;fr;;;;;;;;;bt;fe;;;;fe;;;;;;;fr;;fe;;;;;;fe;;;di;;;fr;;fe;;;;;;;;;fr;;;;fr;;;;;;fe
Pla-F1-20190702;Pla;F1;1;3;20190702;pheno;2019;;;;;fe;;;;;;;;;;;;;;;fe;;;;;;;;;;;fe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-F1-20190723;Pla;F1;1;3;20190723;pheno;2019;;;;;;;;;;fl;;;;;;;;;fe;fe;;;;bt;;;;;;;bt;;fl;;;;;;fe;;;fe;;;bt;;fe;;;fe;;;;;;fe;;;;fe;;;;;;fe
Pla-F1-201908014;Pla;F1;1;3;201908014;pheno;2019;bt;;;;;;;;;fr;;;;;;;;;bt;fe;;;;fr;;;;;;;fr;;fr;;;;;;fl;;;fr;;;fl;;fe;;;fe;;;;;;fe;;;;fl;;;;;;fr
Pla-F1-20190910;Pla;F1;1;3;20190910;pheno;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Coeff-Pla-F1-2013;Pla;F1;1;3;2013;Coeff;2013;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;2;;1;;+;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
Coeff-Pla-F1-20180816;Pla;F1;1;3;20180816;Coeff;2018;;;;;1;;;;;1;;;;;;;;;3;1;;;;+;;;;;;;2;;2;;;;;;1;;;1;+;;1;;1;;;1;;;;;;+;;;;1;;;;+;;1
Pla-F2-20130808;Pla;F2;1;3;20130808;pheno;2013;;;;;fe;;;;;;;;;;;;;;fe;;;;;fe;;;;;;;fe;;;;;;;;;;;;;fe;;;;;;;;;;;;fe;;fe;;;;;;;;
Pla-F2-20130904;Pla;F2;1;3;20130904;pheno;2013;;;;;fl;;;;;;;;;;;;;;fl;;;;;fe;;;;;;;fl;;;;;;;;;;;;;fe;;;;;;;;;;;;fe;;fe;;;;;;fe;;
Pla-F2-20140722;Pla;F2;1;3;20140722;pheno;2014;;;;;fe;;;;;fe;;;;;;;;;;;;;;fe;;;;;;;fe;;;;;;;;;;;;;;fe;;fe;;;;;;;;;fe;;fe;;;;;;fe;;
Pla-F2-20140812;Pla;F2;1;3;20140812;pheno;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-F2-20140902;Pla;F2;1;3;20140902;pheno;2014;fl;;;;fl;;;;;fr;;;;;;;;;fl;;;;;fe;;;;;;;fe;;;;;;;;;;;;;fe;fr;;fe;;;fl;;;;;;fe;;fe;;;;;;fe;;
Pla-F2-20150702;Pla;F2;1;3;20150702;pheno;2015;;;;;fe;;;;;fe;;;;;;;;;fe;;;;;fe;;;;;;;fe;;;;;;;;;;;;;fe;bt;;fe;;;fe;;;;;;fe;;fe;;;;;;fe;;fe
Pla-F2-20150723;Pla;F2;1;3;20150723;pheno;2015;;;;;fe;;;;fr;;;;;;;;;;fe;;;;;fr;;;;;;;fe;;;;;;;;fe;;;;;fe;fe;;fe;;;fr;;;;;;fe;;fe;;;;;;fe;;fr
Pla-F2-20150811;Pla;F2;1;3;20150811;pheno;2015;fr;;;;fe;;;;;fe;;;;;;;;;fr;;;;;fe;;;;;;;fe;;;;;;;;fe;;;;;bt;fr;;fe;;;fr;;;;;;fr;;fe;;;;;;fe;;
Pla-F2-20150901;Pla;F2;1;3;20150901;pheno;2015;di;;;;fe;;;;;fe;;;;;;;;;fr;;;;;di;;;;;;;fe;;;;;;;;fe;;;;;fe;se;;fe;;;di;;;;;;;;fe;;;;;;fe;;
Pla-F2-20160707;Pla;F2;1;3;20160707;pheno;2016;;;;;bt;;;;;fe;;;;;;;;;fe;;;;;fe;;;;;;;fe;;;;;;;;;;;;;fe;bt;;fe;;;fe;;;;;;fe;;fe;;;;;;fe;;fe
Pla-F2-20160728;Pla;F2;1;3;20160728;pheno;2016;fe;;;;bt;;;;fr;fr;;;;;;;;;bt;;;;;fe;;;;;;;fr;;fe;;;;;;fe;;;;;fe;fl;;fe;;;bt;;;;;;fe;;fe;;;;;;fe;;fe
Pla-F2-20160818;Pla;F2;1;3;20160818;pheno;2016;fr;;;;fe;;;;di;di;;;;;;;;;fr;;;;;fe;;;;;;;fr;;fe;;;;;;fe;;;;;fe;di;;fe;;;di;;;;;;fe;;fe;;;;;;fe;;fe
Pla-F2-20160908;Pla;F2;1;3;20160908;pheno;2016;di;;;;di;;;;di;;;;;;;;;;di;;;;;fe;;;;;;;fe;;fe;;;;;;;;;;;fe;di;;se;;;di;;;;;;fe;;fe;;;;;;fe;;di
Pla-F2-20170705;Pla;F2;1;3;20170705;pheno;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pla-F2-20170726;Pla;F2;1;3;20170726;pheno;2017;;;;;fe;;;;;fl;;;;;;;;;fe;;;;;fe;;;;;;;bt;;fe;;;;;;fe;;;;;fe;bt;;fe;;;fe;;;;;;fe;;fe;;;;;;fe;;fe
Pla-F2-20170816;Pla;F2;1;3;20170816;pheno;2017;;;;;fe;;;;fr;;;;;;;;;;fr;;;;;fe;;;;;;;fr;;fe;;;;;;fe;;;;;bt;fr;;fr;;;fr;;;;;;fr;;fe;;;;;fe;fe;;fe
Pla-F2-20170906;Pla;F2;1;3;20170906;pheno;2017;;;;;fe;;;;di;di;;;;;;;;;fl;;;;;fe;;;;;;;fr;;fe;;;;;;fe;;;;;fe;di;;fe;;;di;;;;;;fe;;fe;;;;;fe;fe;;di
