1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 9800000020944A41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Mon Jul 21 17:01:01 CEST 2014
Mission Sample Count:  2913
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Mon Jul 21 17:01:01 CEST 2014
Total Mission Samples:  2913
Total Device Samples:  6762
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
18/08/14 08:01:01,C,6,084
18/08/14 11:01:01,C,7,59
18/08/14 14:01:01,C,13,107
18/08/14 17:01:01,C,15,112
18/08/14 20:01:01,C,13,609
18/08/14 23:01:01,C,11,102
19/08/14 02:01:01,C,9,095
19/08/14 05:01:01,C,8,091
19/08/14 08:01:01,C,7,088
19/08/14 11:01:01,C,8,593
19/08/14 14:01:01,C,11,603
19/08/14 17:01:01,C,13,107
19/08/14 20:01:01,C,12,606
19/08/14 23:01:01,C,9,597
20/08/14 02:01:01,C,8,091
20/08/14 05:01:01,C,7,59
20/08/14 08:01:01,C,7,59
20/08/14 11:01:01,C,7,088
20/08/14 14:01:01,C,9,597
20/08/14 17:01:01,C,9,597
20/08/14 20:01:01,C,9,095
20/08/14 23:01:01,C,7,088
21/08/14 02:01:01,C,7,088
21/08/14 05:01:01,C,6,084
21/08/14 08:01:01,C,5,582
21/08/14 11:01:01,C,7,59
21/08/14 14:01:01,C,10,6
21/08/14 17:01:01,C,11,603
21/08/14 20:01:01,C,11,102
21/08/14 23:01:01,C,8,091
22/08/14 02:01:01,C,7,59
22/08/14 05:01:01,C,7,088
22/08/14 08:01:01,C,7,088
22/08/14 11:01:01,C,7,59
22/08/14 14:01:01,C,10,6
22/08/14 17:01:01,C,10,098
22/08/14 20:01:01,C,8,593
22/08/14 23:01:01,C,7,59
23/08/14 02:01:01,C,7,088
23/08/14 05:01:01,C,6,586
23/08/14 08:01:01,C,5,079
23/08/14 11:01:01,C,5,582
23/08/14 14:01:01,C,9,095
23/08/14 17:01:01,C,12,105
23/08/14 20:01:01,C,11,102
23/08/14 23:01:01,C,9,597
24/08/14 02:01:01,C,7,59
24/08/14 05:01:01,C,6,084
24/08/14 08:01:01,C,5,582
24/08/14 11:01:01,C,6,084
24/08/14 14:01:01,C,10,6
24/08/14 17:01:01,C,12,606
24/08/14 20:01:01,C,12,105
24/08/14 23:01:01,C,9,597
25/08/14 02:01:01,C,8,593
25/08/14 05:01:01,C,7,088
25/08/14 08:01:01,C,6,586
25/08/14 11:01:01,C,8,593
25/08/14 14:01:01,C,14,611
25/08/14 17:01:01,C,15,112
25/08/14 20:01:01,C,13,107
25/08/14 23:01:01,C,10,6
26/08/14 02:01:01,C,9,597
26/08/14 05:01:01,C,9,095
26/08/14 08:01:01,C,8,593
26/08/14 11:01:01,C,9,095
26/08/14 14:01:01,C,14,11
26/08/14 17:01:01,C,16,114
26/08/14 20:01:01,C,15,613
26/08/14 23:01:01,C,13,107
27/08/14 02:01:01,C,11,102
27/08/14 05:01:01,C,10,6
27/08/14 08:01:01,C,10,6
27/08/14 11:01:01,C,12,105
27/08/14 14:01:01,C,15,112
27/08/14 17:01:01,C,15,613
27/08/14 20:01:01,C,14,11
27/08/14 23:01:01,C,10,6
28/08/14 02:01:01,C,8,593
28/08/14 05:01:01,C,9,095
28/08/14 08:01:01,C,7,59
28/08/14 11:01:01,C,8,593
28/08/14 14:01:01,C,13,609
28/08/14 17:01:01,C,15,613
28/08/14 20:01:01,C,14,11
28/08/14 23:01:01,C,11,102
29/08/14 02:01:01,C,10,6
29/08/14 05:01:01,C,9,095
29/08/14 08:01:01,C,8,091
29/08/14 11:01:01,C,11,102
29/08/14 14:01:01,C,13,609
29/08/14 17:01:01,C,13,107
29/08/14 20:01:01,C,12,105
29/08/14 23:01:01,C,10,6
30/08/14 02:01:01,C,9,095
30/08/14 05:01:01,C,8,593
30/08/14 08:01:01,C,8,091
30/08/14 11:01:01,C,8,593
30/08/14 14:01:01,C,12,105
30/08/14 17:01:01,C,11,603
30/08/14 20:01:01,C,11,603
30/08/14 23:01:01,C,10,6
31/08/14 02:01:01,C,8,593
31/08/14 05:01:01,C,7,59
31/08/14 08:01:01,C,6,586
31/08/14 11:01:01,C,8,091
31/08/14 14:01:01,C,11,603
31/08/14 17:01:01,C,12,606
31/08/14 20:01:01,C,11,102
31/08/14 23:01:01,C,8,593
01/09/14 02:01:01,C,7,59
01/09/14 05:01:01,C,7,088
01/09/14 08:01:01,C,6,586
01/09/14 11:01:01,C,7,088
01/09/14 14:01:01,C,10,6
01/09/14 17:01:01,C,12,105
01/09/14 20:01:01,C,10,6
01/09/14 23:01:01,C,9,095
02/09/14 02:01:01,C,8,091
02/09/14 05:01:01,C,6,586
02/09/14 08:01:01,C,5,582
02/09/14 11:01:01,C,6,084
02/09/14 14:01:01,C,11,102
02/09/14 17:01:01,C,12,606
02/09/14 20:01:01,C,11,102
02/09/14 23:01:01,C,9,095
03/09/14 02:01:01,C,8,593
03/09/14 05:01:01,C,8,091
03/09/14 08:01:01,C,7,088
03/09/14 11:01:01,C,7,088
03/09/14 14:01:01,C,12,105
03/09/14 17:01:01,C,13,107
03/09/14 20:01:01,C,12,105
03/09/14 23:01:01,C,10,6
04/09/14 02:01:01,C,9,597
04/09/14 05:01:01,C,8,593
04/09/14 08:01:01,C,8,593
04/09/14 11:01:01,C,9,095
04/09/14 14:01:01,C,13,609
04/09/14 17:01:01,C,13,609
04/09/14 20:01:01,C,10,6
04/09/14 23:01:01,C,9,095
05/09/14 02:01:01,C,7,59
05/09/14 05:01:01,C,7,088
05/09/14 08:01:01,C,6,586
05/09/14 11:01:01,C,7,088
05/09/14 14:01:01,C,10,6
05/09/14 17:01:01,C,12,606
05/09/14 20:01:01,C,11,603
05/09/14 23:01:01,C,9,597
06/09/14 02:01:01,C,8,091
06/09/14 05:01:01,C,7,59
06/09/14 08:01:01,C,6,586
06/09/14 11:01:01,C,7,59
06/09/14 14:01:01,C,12,105
06/09/14 17:01:01,C,13,107
06/09/14 20:01:01,C,11,603
06/09/14 23:01:01,C,9,597
07/09/14 02:01:01,C,8,593
07/09/14 05:01:01,C,7,59
07/09/14 08:01:01,C,7,088
07/09/14 11:01:01,C,7,59
07/09/14 14:01:01,C,12,606
07/09/14 17:01:01,C,13,107
07/09/14 20:01:01,C,7,59
07/09/14 23:01:01,C,7,59
08/09/14 02:01:01,C,7,088
08/09/14 05:01:01,C,6,586
08/09/14 08:01:01,C,6,586
08/09/14 11:01:01,C,9,095
08/09/14 14:01:01,C,11,603
08/09/14 17:01:01,C,12,105
08/09/14 20:01:01,C,11,102
08/09/14 23:01:01,C,10,098
09/09/14 02:01:01,C,9,095
09/09/14 05:01:01,C,7,59
09/09/14 08:01:01,C,6,084
09/09/14 11:01:01,C,7,088
09/09/14 14:01:01,C,11,102
09/09/14 17:01:01,C,12,105
09/09/14 20:01:01,C,9,597
09/09/14 23:01:01,C,8,091
10/09/14 02:01:01,C,7,088
10/09/14 05:01:01,C,6,084
10/09/14 08:01:01,C,5,582
10/09/14 11:01:01,C,5,582
10/09/14 14:01:01,C,9,597
10/09/14 17:01:01,C,11,603
10/09/14 20:01:01,C,11,102
10/09/14 23:01:01,C,10,098
11/09/14 02:01:01,C,8,593
11/09/14 05:01:01,C,7,088
11/09/14 08:01:01,C,6,586
11/09/14 11:01:01,C,6,586
11/09/14 14:01:01,C,10,6
11/09/14 17:01:01,C,12,606
11/09/14 20:01:01,C,11,603
11/09/14 23:01:01,C,9,597
12/09/14 02:01:01,C,8,091
12/09/14 05:01:01,C,7,088
12/09/14 08:01:01,C,6,586
12/09/14 11:01:01,C,6,586
12/09/14 14:01:01,C,10,6
12/09/14 17:01:01,C,11,603
12/09/14 20:01:01,C,11,102
12/09/14 23:01:01,C,10,098
13/09/14 02:01:01,C,8,593
13/09/14 05:01:01,C,7,088
13/09/14 08:01:01,C,6,084
13/09/14 11:01:01,C,6,084
