1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 3B00000020954841
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Tue Jul 22 14:00:01 CEST 2014
Mission Sample Count:  2928
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Tue Jul 22 14:00:01 CEST 2014
Total Mission Samples:  2928
Total Device Samples:  6784
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
23/08/14 08:00:01,C,4,577
23/08/14 11:00:01,C,7,088
23/08/14 14:00:01,C,14,11
23/08/14 17:00:01,C,17,116
23/08/14 20:00:01,C,12,606
23/08/14 23:00:01,C,9,597
24/08/14 02:00:01,C,8,091
24/08/14 05:00:01,C,6,084
24/08/14 08:00:01,C,6,084
24/08/14 11:00:01,C,9,095
24/08/14 14:00:01,C,15,613
24/08/14 17:00:01,C,17,116
24/08/14 20:00:01,C,14,11
24/08/14 23:00:01,C,10,6
25/08/14 02:00:01,C,9,095
25/08/14 05:00:01,C,7,59
25/08/14 08:00:01,C,6,586
25/08/14 11:00:01,C,12,105
25/08/14 14:00:01,C,18,618
25/08/14 17:00:01,C,20,12
25/08/14 20:00:01,C,15,613
25/08/14 23:00:01,C,12,606
26/08/14 02:00:01,C,11,102
26/08/14 05:00:01,C,11,102
26/08/14 08:00:01,C,11,102
26/08/14 11:00:01,C,14,11
26/08/14 14:00:01,C,19,119
26/08/14 17:00:01,C,22,122
26/08/14 20:00:01,C,17,116
26/08/14 23:00:01,C,14,11
27/08/14 02:00:01,C,12,606
27/08/14 05:00:01,C,11,603
27/08/14 08:00:01,C,11,603
27/08/14 11:00:01,C,12,606
27/08/14 14:00:01,C,18,618
27/08/14 17:00:01,C,18,118
27/08/14 20:00:01,C,15,613
27/08/14 23:00:01,C,11,603
28/08/14 02:00:01,C,9,095
28/08/14 05:00:01,C,8,593
28/08/14 08:00:01,C,7,59
28/08/14 11:00:01,C,12,105
28/08/14 14:00:01,C,19,119
28/08/14 17:00:01,C,24,123
28/08/14 20:00:01,C,18,618
28/08/14 23:00:01,C,13,609
29/08/14 02:00:01,C,11,603
29/08/14 05:00:01,C,9,095
29/08/14 08:00:01,C,9,095
29/08/14 11:00:01,C,11,603
29/08/14 14:00:01,C,14,611
29/08/14 17:00:01,C,16,114
29/08/14 20:00:01,C,12,606
29/08/14 23:00:01,C,10,098
30/08/14 02:00:01,C,9,597
30/08/14 05:00:01,C,8,593
30/08/14 08:00:01,C,7,59
30/08/14 11:00:01,C,11,102
30/08/14 14:00:01,C,17,617
30/08/14 17:00:01,C,12,606
30/08/14 20:00:01,C,12,105
30/08/14 23:00:01,C,9,597
31/08/14 02:00:01,C,8,593
31/08/14 05:00:01,C,7,59
31/08/14 08:00:01,C,6,586
31/08/14 11:00:01,C,9,095
31/08/14 14:00:01,C,16,114
31/08/14 17:00:01,C,20,621
31/08/14 20:00:01,C,15,613
31/08/14 23:00:01,C,10,6
01/09/14 02:00:01,C,8,593
01/09/14 05:00:01,C,7,088
01/09/14 08:00:01,C,6,084
01/09/14 11:00:01,C,10,098
01/09/14 14:00:01,C,17,116
01/09/14 17:00:01,C,21,121
01/09/14 20:00:01,C,14,611
01/09/14 23:00:01,C,10,6
02/09/14 02:00:01,C,8,593
02/09/14 05:00:01,C,7,088
02/09/14 08:00:01,C,6,586
02/09/14 11:00:01,C,10,098
02/09/14 14:00:01,C,17,116
02/09/14 17:00:01,C,21,622
02/09/14 20:00:01,C,15,112
02/09/14 23:00:01,C,11,603
03/09/14 02:00:01,C,9,597
03/09/14 05:00:01,C,9,597
03/09/14 08:00:01,C,7,59
03/09/14 11:00:01,C,10,6
03/09/14 14:00:01,C,18,118
03/09/14 17:00:01,C,22,122
03/09/14 20:00:01,C,17,116
03/09/14 23:00:01,C,13,107
04/09/14 02:00:01,C,11,102
04/09/14 05:00:01,C,10,098
04/09/14 08:00:01,C,9,095
04/09/14 11:00:01,C,12,606
04/09/14 14:00:01,C,20,12
04/09/14 17:00:01,C,16,615
04/09/14 20:00:01,C,14,11
04/09/14 23:00:01,C,11,102
05/09/14 02:00:01,C,9,095
05/09/14 05:00:01,C,8,593
05/09/14 08:00:01,C,8,091
05/09/14 11:00:01,C,9,597
05/09/14 14:00:01,C,16,114
05/09/14 17:00:01,C,15,112
05/09/14 20:00:01,C,12,606
05/09/14 23:00:01,C,11,102
06/09/14 02:00:01,C,9,095
06/09/14 05:00:01,C,7,59
06/09/14 08:00:01,C,6,586
06/09/14 11:00:01,C,10,098
