1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: ED00000056F73441
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Wed Aug 15 17:00:01 CEST 2018
Mission Sample Count:  2896
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Wed Aug 15 17:00:01 CEST 2018
Total Mission Samples:  2896
Total Device Samples:  6253
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
18/09/18 20:00:01,C,10,089
18/09/18 23:00:01,C,9,087
19/09/18 02:00:01,C,8,084
19/09/18 05:00:01,C,7,081
19/09/18 08:00:01,C,6,078
19/09/18 11:00:01,C,6,078
19/09/18 14:00:01,C,9,087
19/09/18 17:00:01,C,10,59
19/09/18 20:00:01,C,10,089
19/09/18 23:00:01,C,8,586
20/09/18 02:00:01,C,6,58
20/09/18 05:00:01,C,5,577
20/09/18 08:00:01,C,5,075
20/09/18 11:00:01,C,5,577
20/09/18 14:00:01,C,9,087
20/09/18 17:00:01,C,10,59
20/09/18 20:00:01,C,10,089
20/09/18 23:00:01,C,8,084
21/09/18 02:00:01,C,7,583
21/09/18 05:00:01,C,7,081
21/09/18 08:00:01,C,6,078
21/09/18 11:00:01,C,6,58
21/09/18 14:00:01,C,11,092
21/09/18 17:00:01,C,12,094
21/09/18 20:00:01,C,11,593
21/09/18 23:00:01,C,10,089
22/09/18 02:00:01,C,8,586
22/09/18 05:00:01,C,8,084
22/09/18 08:00:01,C,7,583
22/09/18 11:00:01,C,7,583
22/09/18 14:00:01,C,10,59
22/09/18 17:00:01,C,12,094
22/09/18 20:00:01,C,10,59
22/09/18 23:00:01,C,9,087
23/09/18 02:00:01,C,7,583
23/09/18 05:00:01,C,6,58
23/09/18 08:00:01,C,6,078
23/09/18 11:00:01,C,7,081
23/09/18 14:00:01,C,10,59
23/09/18 17:00:01,C,12,094
23/09/18 20:00:01,C,11,092
23/09/18 23:00:01,C,9,087
24/09/18 02:00:01,C,8,084
24/09/18 05:00:01,C,7,081
24/09/18 08:00:01,C,6,58
24/09/18 11:00:01,C,8,084
24/09/18 14:00:01,C,10,089
24/09/18 17:00:01,C,12,094
24/09/18 20:00:01,C,10,089
24/09/18 23:00:01,C,8,084
25/09/18 02:00:01,C,6,078
25/09/18 05:00:01,C,4,574
25/09/18 08:00:01,C,3,57
25/09/18 11:00:01,C,4,072
25/09/18 14:00:01,C,8,586
25/09/18 17:00:01,C,9,588
25/09/18 20:00:01,C,9,087
25/09/18 23:00:01,C,7,583
26/09/18 02:00:01,C,5,577
26/09/18 05:00:01,C,5,075
26/09/18 08:00:01,C,4,574
26/09/18 11:00:01,C,5,075
26/09/18 14:00:01,C,8,586
26/09/18 17:00:01,C,9,087
26/09/18 20:00:01,C,8,084
26/09/18 23:00:01,C,5,577
27/09/18 02:00:01,C,5,075
27/09/18 05:00:01,C,4,574
27/09/18 08:00:01,C,4,072
27/09/18 11:00:01,C,3,57
27/09/18 14:00:01,C,8,084
27/09/18 17:00:01,C,9,588
27/09/18 20:00:01,C,8,084
27/09/18 23:00:01,C,6,078
28/09/18 02:00:01,C,4,574
28/09/18 05:00:01,C,3,069
28/09/18 08:00:01,C,3,069
28/09/18 11:00:01,C,3,069
28/09/18 14:00:01,C,7,081
28/09/18 17:00:01,C,8,586
28/09/18 20:00:01,C,7,081
28/09/18 23:00:01,C,5,075
29/09/18 02:00:01,C,4,574
29/09/18 05:00:01,C,4,072
29/09/18 08:00:01,C,3,57
29/09/18 11:00:01,C,3,57
29/09/18 14:00:01,C,8,586
29/09/18 17:00:01,C,9,087
29/09/18 20:00:01,C,4,072
29/09/18 23:00:01,C,5,075
30/09/18 02:00:01,C,5,075
30/09/18 05:00:01,C,5,075
30/09/18 08:00:01,C,3,57
