1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: A7000000209CCF41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Jul 28 13:59:01 CEST 2016
Mission Sample Count:  3088
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Jul 28 13:59:01 CEST 2016
Total Mission Samples:  3088
Total Device Samples:  12841
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
06/09/16 01:59:01,C,12,074
06/09/16 04:59:01,C,10,57
06/09/16 07:59:01,C,10,068
06/09/16 10:59:01,C,11,573
06/09/16 13:59:01,C,22,093
06/09/16 16:59:01,C,36,579
06/09/16 19:59:01,C,21,092
06/09/16 22:59:01,C,15,082
07/09/16 01:59:01,C,11,573
07/09/16 04:59:01,C,9,065
07/09/16 07:59:01,C,8,061
07/09/16 10:59:01,C,10,068
07/09/16 13:59:01,C,21,092
07/09/16 16:59:01,C,37,078
07/09/16 19:59:01,C,20,091
07/09/16 22:59:01,C,15,583
08/09/16 01:59:01,C,13,077
08/09/16 04:59:01,C,10,57
08/09/16 07:59:01,C,9,566
08/09/16 10:59:01,C,11,573
08/09/16 13:59:01,C,21,092
08/09/16 16:59:01,C,27,093
08/09/16 19:59:01,C,19,59
08/09/16 22:59:01,C,14,581
09/09/16 01:59:01,C,13,077
09/09/16 04:59:01,C,11,071
09/09/16 07:59:01,C,10,068
09/09/16 10:59:01,C,11,071
09/09/16 13:59:01,C,18,589
09/09/16 16:59:01,C,18,088
09/09/16 19:59:01,C,14,08
09/09/16 22:59:01,C,10,57
10/09/16 01:59:01,C,10,068
10/09/16 04:59:01,C,8,563
10/09/16 07:59:01,C,7,559
10/09/16 10:59:01,C,9,065
10/09/16 13:59:01,C,15,583
10/09/16 16:59:01,C,22,593
10/09/16 19:59:01,C,15,082
10/09/16 22:59:01,C,10,068
11/09/16 01:59:01,C,8,061
11/09/16 04:59:01,C,7,057
11/09/16 07:59:01,C,7,057
11/09/16 10:59:01,C,9,065
11/09/16 13:59:01,C,19,59
11/09/16 16:59:01,C,23,594
11/09/16 19:59:01,C,18,088
11/09/16 22:59:01,C,12,576
12/09/16 01:59:01,C,11,071
12/09/16 04:59:01,C,10,068
12/09/16 07:59:01,C,9,065
12/09/16 10:59:01,C,10,57
12/09/16 13:59:01,C,22,093
